Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Growth Hormone Receptor Signaling Pathway (GO:0060398)	3/8	0.012833811783379983	0.5012323703484227	0	0	8.418947368421053	36.67017370289123	SOCS2;HNF4A;JAK2
Regulation of Positive Chemotaxis (GO:0050926)	3/8	0.012833811783379983	0.5012323703484227	0	0	8.418947368421053	36.67017370289123	CDH13;F3;VEGFA
Regulation of Protein Autophosphorylation (GO:0031952)	3/8	0.012833811783379983	0.5012323703484227	0	0	8.418947368421053	36.67017370289123	MOB1B;EPHA7;VEGFA
Regulation of Cell Communication (GO:0010646)	10/67	0.012847149554614109	0.5012323703484227	0	0	2.467809735980162	10.746406495801057	SOCS2;DBNDD2;IGFBPL1;VSNL1;PPP6R1;VEPH1;KCNIP4;GNAS;AFAP1;SLC8A1
Intraciliary Retrograde Transport (GO:0035721)	5/22	0.01324616698935595	0.5012323703484227	0	0	4.130492558469171	17.86044417167656	DYNC2I1;GRK2;TTC21B;DYNLT2B;DYNLL1
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	5/22	0.01324616698935595	0.5012323703484227	0	0	4.130492558469171	17.86044417167656	CNOT1;CSDE1;HELZ;YBX1;ZFP36L2
Vascular Endothelial Cell Response to Laminar Fluid Shear Stress (GO:0097700)	5/22	0.01324616698935595	0.5012323703484227	0	0	4.130492558469171	17.86044417167656	GNAS;PKN2;ADCY7;ADCY6;ADCY5
Glutamate Receptor Signaling Pathway (GO:0007215)	7/39	0.013496164000305136	0.5012323703484227	0	0	3.074212858220211	13.235561659086105	GRM4;GRIN3A;HOMER1;GRM6;GRM8;GRIK4;GRIN2C
Neuron Projection Extension (GO:1990138)	7/39	0.013496164000305136	0.5012323703484227	0	0	3.074212858220211	13.235561659086105	SEMA5A;SEMA5B;NRP2;NRN1;ALCAM;TMEM108;CTNNB1
Regulation of Gluconeogenesis (GO:0006111)	7/39	0.013496164000305136	0.5012323703484227	0	0	3.074212858220211	13.235561659086105	DDB1;NR0B1;CTDSPL2;SIRT7;SIRT1;FOXO1;PDK2
Cilium Assembly (GO:0060271)	27/258	0.013504539755007535	0.5012323703484227	0	0	1.6499671844235397	7.102662201488642	DYNC2I1;NOTCH1;DYNLT2B;CEP164;SNX10;TBC1D32;WDR90;TTC21B;FLNA;CFAP46;BBS1;ACTR2;CFAP74;FBXW5;SEPTIN2;RFX3;CSNK1D;IFT80;RPGRIP1L;DYNLL1;SEPTIN7;AHI1;CFAP221;RILPL1;CFAP58;CEP20;CFAP54
Positive Regulation of Endothelial Cell Migration (GO:0010595)	12/88	0.013655726053710638	0.5012323703484227	0	0	2.222120403203315	9.540888061784154	SEMA5A;MAP2K3;NRP2;RRAS;AKT2;PDGFB;PRKD1;ETS1;FGF2;SIRT1;VEGFA;FGFR1
Regulation of Signal Transduction (GO:0009966)	25/235	0.014067104420988064	0.5012323703484227	0	0	1.6798638415610894	7.162798693379502	SEMA5A;SASH3;SRC;TULP3;SOCS2;RGS3;IGFBPL1;PPP6R1;GNG4;HNF4A;TMEM108;CSK;RGS9;SOCS5;HOMER1;KCNIP4;AFAP1;FOXL1;DBNDD2;VSNL1;VEPH1;GNAS;RGS12;PRKD1;RGS11
Cellular Response to Glucagon Stimulus (GO:0071377)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	GNAS;ADCY7;ADCY6;ADCY5
Dendrite Self-Avoidance (GO:0070593)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	ROBO3;PALLD;CNTN4;IGSF9
Dosage Compensation by Inactivation of X Chromosome (GO:0009048)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	SPEN;RBM15B;SMCHD1;METTL3
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	GRM4;HOMER1;GRM6;GRM8
Nucleolar Large rRNA Transcription by RNA Polymerase I (GO:0042790)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	POLR1C;POLR1E;POLR1G;POLR2H
Regulation of RNA Export From Nucleus (GO:0046831)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	ALKBH5;DDX39A;NRDE2;IWS1
Termination of RNA Polymerase I Transcription (GO:0006363)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	POLR1C;POLR1E;POLR1G;POLR2H
Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)	4/15	0.01481451865080463	0.5012323703484227	0	0	5.104589917231001	21.501286113458836	NUS1;FOXC1;PGF;VEGFA
Neuron Projection Morphogenesis (GO:0048812)	19/166	0.014829399888366174	0.5012323703484227	0	0	1.8217210780811564	7.671529040198581	SPTBN4;CNTNAP2;NRN1;SDC2;CELSR1;POU4F1;CELSR3;ACTG1;KLF7;ISL2;ALCAM;PARD3;EPB41L3;CTNNB1;CNTN4;FAT4;EPHB3;PLXNA3;SHANK1
Regulation of Cilium Assembly (GO:1902017)	12/89	0.01485712174199693	0.5012323703484227	0	0	2.1931437222883097	9.231547125360345	ODF2L;TBC1D5;DYNLT2B;TBC1D13;CCP110;TBC1D2B;ENTR1;CEP97;MAPK15;TAPT1;TBC1D22B;RAB11A
Regulation of Platelet Activation (GO:0010543)	6/31	0.015127892066814239	0.5059293294692832	0	0	3.3715749811605122	14.130995912194805	PDGFRA;ADGRG1;SYK;PDGFB;FLNA;JAK2
Camera-type Eye Development (GO:0043010)	7/40	0.01544348857760887	0.5120315264610665	0	0	2.9808949220713927	12.432024424157506	WT1;CACNA1C;SOX12;PITX2;NES;TSKU;VEGFA
Positive Regulation of Cell Adhesion (GO:0045785)	12/90	0.01613699781055734	0.5304520818752438	0	0	2.164910033191638	8.933805730760545	EPB41L4B;ADGRG1;SYK;TPM1;PDGFB;RAC3;ADAM9;DSG2;JAK2;NID1;TGM2;VEGFA
Epithelial Cell Differentiation (GO:0030855)	16/134	0.01669842443834321	0.5336808619265576	0	0	1.9097332149337864	7.8154703341085225	KDM6B;JAG1;PIH1D1;KRT20;FSTL1;VEGFA;MAF;DHRS9;WT1;AKT2;HSF4;CTNNB1;DSG2;FAT4;STX2;E2F8
Positive Regulation of Biosynthetic Process (GO:0009891)	12/91	0.017498342889762736	0.5336808619265576	0	0	2.1373911210341228	8.647134453510477	DDB1;DDAH1;RAB27A;ASL;CTDSPL2;SIRT7;PKD2;PPARA;SIRT1;AMELX;FOXO1;WNT4
Response to cAMP (GO:0051591)	7/41	0.017582263868976395	0.5336808619265576	0	0	2.8930662762842694	11.690489158461666	DMTN;WT1;AKAP9;RAPGEF1;RAPGEF2;PKD2;HCN2
Regulation of Insulin Secretion Involved in Cellular Response to Glucose Stimulus (GO:0061178)	6/32	0.01759674195069275	0.5336808619265576	0	0	3.2417251173844996	13.096704039903107	KLF7;GNAS;ABCA12;PLA2G6;ADRA2A;ADCY5
Axonogenesis (GO:0007409)	23/216	0.017776973106046867	0.5336808619265576	0	0	1.6805837914804413	6.7725027850808	SEMA5A;SEMA6B;SPTBN4;ROBO3;SEMA5B;SEMA6C;EPHA7;NRP2;NOTCH1;CELSR1;POU4F1;IGSF9;CELSR3;ACTG1;KLF7;ISL2;EFNB3;PALLD;PARD3;FAT4;CNTN4;EPHB3;PLXNA3
Calcium Ion Transport Into Cytosol (GO:0060402)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	JPH4;CACNA1C;SLC8A1
Dopamine Transport (GO:0015872)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	SLC22A2;MAPK15;SLC18A2
Establishment of Vesicle Localization (GO:0051650)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	CCDC186;RAB27A;RAB11A
Protein-DNA Complex Organization (GO:0071824)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	TCF4;CHD2;CHD1
Regulation of Gap Junction Assembly (GO:1903596)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	CNTNAP2;ACE;APLNR
Renal Sodium Ion Absorption (GO:0070294)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	KLHL3;MAGED2;OXSR1
Renal Sodium Ion Transport (GO:0003096)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	KLHL3;MAGED2;OXSR1
Serotonin Uptake (GO:0051610)	3/9	0.018307471185285897	0.5336808619265576	0	0	7.015413533834587	28.064783297124205	SLC22A2;SLC18A2;SLC18A3
Mammary Gland Epithelium Development (GO:0061180)	4/16	0.018730653178117163	0.5336808619265576	0	0	4.678956608979182	18.61098921837314	AKT2;JAK2;WNT3;WNT4
Regulation of Systemic Arterial Blood Pressure by Hormone (GO:0001990)	4/16	0.018730653178117163	0.5336808619265576	0	0	4.678956608979182	18.61098921837314	ENPEP;ACE;ECE1;CORIN
Epithelial to Mesenchymal Transition (GO:0001837)	8/51	0.018749775312878525	0.5336808619265576	0	0	2.6150416849495395	10.398905491787087	DDX17;NOTCH1;LOXL3;CTNNB1;RBPJ;AMELX;WNT4;FGFR1
Peptidyl-tyrosine Phosphorylation (GO:0018108)	8/51	0.018749775312878525	0.5336808619265576	0	0	2.6150416849495395	10.398905491787087	ALK;DDR1;PDGFRA;SYK;SRC;PDGFB;JAK2;FGFR1
Positive Regulation of mRNA Catabolic Process (GO:0061014)	8/51	0.018749775312878525	0.5336808619265576	0	0	2.6150416849495395	10.398905491787087	ALKBH5;FXR2;YTHDF2;CNOT1;METTL3;HELZ;METTL16;ZFP36L2
Positive Regulation of Neural Precursor Cell Proliferation (GO:2000179)	5/24	0.0191492352953367	0.5336808619265576	0	0	3.695307545973367	14.616761270398857	SBNO1;DCT;CTNNB1;NES;VEGFA
Positive Regulation of Vacuole Organization (GO:0044090)	5/24	0.0191492352953367	0.5336808619265576	0	0	3.695307545973367	14.616761270398857	SNX18;RALB;PIP4K2A;WIPI1;ELAPOR1
RNA Destabilization (GO:0050779)	5/24	0.0191492352953367	0.5336808619265576	0	0	3.695307545973367	14.616761270398857	ALKBH5;YTHDF2;FXR2;METTL3;METTL16
Small GTPase-mediated Signal Transduction (GO:0007264)	22/207	0.020501453162051434	0.5672560349730202	0	0	1.6764755602284207	6.516895563768479	ARHGAP9;RALB;RALGAPA1;TNK2;CELSR1;FGF2;ADRA2A;VAV2;BCR;ARHGAP33;TIAM1;ADGRG1;RAP2B;RRAS;RAPGEF1;RAC3;RAPGEF2;CDH13;RGL3;ARHGEF1;RGL1;DOCK1
Mesenchymal Cell Differentiation (GO:0048762)	9/62	0.021033924061948716	0.5778319424446768	0	0	2.387362480761557	9.219083630765104	DDX17;FOXC1;NOTCH1;LOXL3;CTNNB1;RBPJ;AMELX;WNT4;FGFR1
Protein Localization to Cell Periphery (GO:1990778)	16/138	0.021497138267470274	0.5840827476320819	0	0	1.8467206890971781	7.091103580332802	SPTBN4;FYB2;C2CD5;DENND4C;KCNIP4;TTC7B;ABCA12;PRKCZ;RAB11A;DLG1;ZFYVE27;SCP2;SLMAP;EPB41L3;FLNA;GPR179
Protein Localization to Plasma Membrane (GO:0072659)	18/161	0.021565197650482485	0.5840827476320819	0	0	1.7731500438724774	6.802999528898108	SPTBN4;BBS1;FYB2;C2CD5;DENND4C;KCNIP4;TTC7B;ABCA12;PRKCZ;RAB11A;DLG1;ZFYVE27;SCP2;RILPL1;SLMAP;EPB41L3;FLNA;GPR179
Positive Regulation of Receptor Internalization (GO:0002092)	5/25	0.02265749591738869	0.6017376734734401	0	0	3.5103539156626504	13.294638894382205	GREM1;AHI1;TBC1D5;APLNR;VEGFA
Positive Regulation of Positive Chemotaxis (GO:0050927)	4/17	0.02322997789119833	0.6017376734734401	0	0	4.318805348150721	16.248691821989155	CDH13;F3;PGF;VEGFA
Positive Regulation of Potassium Ion Transport (GO:0043268)	4/17	0.02322997789119833	0.6017376734734401	0	0	4.318805348150721	16.248691821989155	DLG1;FLNA;DRD1;ADRA2A
Regulation of Bone Remodeling (GO:0046850)	4/17	0.02322997789119833	0.6017376734734401	0	0	4.318805348150721	16.248691821989155	GREM1;SRC;LEPR;SLC4A2
Response to Glucagon (GO:0033762)	4/17	0.02322997789119833	0.6017376734734401	0	0	4.318805348150721	16.248691821989155	GNAS;ADCY7;ADCY6;ADCY5
Stress-activated Protein Kinase Signaling Cascade (GO:0031098)	4/17	0.02322997789119833	0.6017376734734401	0	0	4.318805348150721	16.248691821989155	MAP2K3;MAP3K13;MAP3K7;MAP3K5
Negative Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	6/34	0.023333751494900443	0.6017376734734401	0	0	3.009850360641619	11.310579434777884	VPS18;PER1;CNOT1;NR0B1;SIRT1;PIAS2
Regulation of DNA Repair (GO:0006282)	15/129	0.02485592415869622	0.6017376734734401	0	0	1.8521883236163246	6.843204552418032	ACTL6B;EYA2;AXIN2;SIRT7;ARID1A;SIRT1;CDK9;KAT2B;SMCHD1;ING3;DPF1;EPC1;DMAP1;ERCC6;ATRIP
Adrenal Gland Development (GO:0030325)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	WT1;NR0B1;WNT4
Apical Protein Localization (GO:0045176)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	ATP8B1;SHROOM3;CELSR1
CAMP Biosynthetic Process (GO:0006171)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	ADCY7;ADCY6;ADCY5
Cell Differentiation in Spinal Cord (GO:0021515)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	SOX13;SOX6;MDGA1
Peptidyl-tyrosine Autophosphorylation (GO:0038083)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	ALK;DDR1;PDGFRA
Pos Reg Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:1903589)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	NUS1;APLNR;VEGFA
Regulation of Hair Cycle (GO:0042634)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	PER1;TRPV3;TSKU
Serotonin Transport (GO:0006837)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	SLC22A2;SLC18A2;SLC18A3
Sex-chromosome Dosage Compensation (GO:0007549)	3/10	0.0248768304946118	0.6017376734734401	0	0	6.012889366272825	22.210521443974695	RBM15B;SMCHD1;METTL3
Positive Regulation of Developmental Process (GO:0051094)	25/248	0.02561710086747568	0.6147178003750232	0	0	1.580820339819805	5.792908464932261	PRKN;ALK;PAXIP1;SRC;PDGFB;FOXO6;ING1;DPF1;CCN3;SUDS3;SOX6;TAPT1;FOXD1;ACTL6B;KMT5C;ARID1A;SIRT1;VEGFA;SAP30;WT1;CTNNB1;DSG2;MAP3K13;FGFR1;SHANK1
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	8/54	0.025733116448356408	0.6147178003750232	0	0	2.444101722723544	8.945354963676564	CACNG7;GRM4;HOMER1;GRM6;GRM8;DRD1;GRIN2C;CACNG3
Transcription by RNA Polymerase I (GO:0006360)	5/26	0.02655633167187042	0.6168232848503565	0	0	3.3430149168100973	12.13008642946837	POLR1C;POLR1E;GTF2H1;POLR2H;POLR1G
Vascular Endothelial Cell Response to Fluid Shear Stress (GO:0097699)	5/26	0.02655633167187042	0.6168232848503565	0	0	3.3430149168100973	12.13008642946837	GNAS;PKN2;ADCY7;ADCY6;ADCY5
Cortical Cytoskeleton Organization (GO:0030865)	6/35	0.026623157900457408	0.6168232848503565	0	0	2.9059065041706726	10.536740977765128	DLG1;PPP2R3C;EPB41L3;PPFIA1;RAC3;RHOQ
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049)	6/35	0.026623157900457408	0.6168232848503565	0	0	2.9059065041706726	10.536740977765128	GREM1;NUS1;NOTCH1;SRPX2;FGF2;VEGFA
Regulation of Vasculature Development (GO:1901342)	6/35	0.026623157900457408	0.6168232848503565	0	0	2.9059065041706726	10.536740977765128	OR10J5;PLXND1;BMPER;CTNNB1;ETS1;FGF2
Positive Regulation of Cell Migration (GO:0030335)	33/349	0.027131262560546265	0.6223004020262188	0	0	1.474155306718598	5.317379341917807	SEMA5A;SEMA5B;NRP2;NOTCH1;SRC;MAZ;PDGFB;ETS1;FGF2;ACTG1;RRAS;RAB25;CAPN7;AKT2;GCNT2;DRD1;SEMA6B;PDGFRA;SEMA6C;CARMIL2;DMTN;F3;RAB11A;ADRA2A;VEGFA;TIAM1;SMO;RAPGEF2;ADAM9;CDH13;PRKD1;DOCK1;FERMT2
Regulation of Angiogenesis (GO:0045765)	22/213	0.027328166095253816	0.6223004020262188	0	0	1.6232842520596962	5.843559334697203	SEMA5A;FOXC1;OR10J5;PLXND1;NPR1;ATP2B4;GATA4;ISM1;F3;SIRT1;ETS1;FGF2;VEGFA;RRAS;BMPER;STAB1;ADAM12;APLNR;CTNNB1;EMILIN1;PRKD1;PAK4
Regulation of mRNA Stability (GO:0043488)	11/86	0.027344973463970614	0.6223004020262188	0	0	2.062652546646495	7.423945564067917	ALKBH5;BCLAF1;FXR2;YTHDF2;METTL3;YBX1;AXIN2;METTL16;NRDE2;ZFP36L2;RBM33
Positive Regulation of Double-Strand Break Repair (GO:2000781)	12/97	0.02754108669562864	0.6230765848905162	0	0	1.98587522821392	7.133415396933886	ACTR2;SMCHD1;RNF126;ING3;ACTL6B;KMT5C;DPF1;EPC1;DMAP1;ERCC6;ARID1A;SIRT1
Positive Regulation of Organelle Assembly (GO:1902117)	9/65	0.027788392509258346	0.6249950736292842	0	0	2.259103905912818	8.094678523549453	SNX18;RALB;CNOT1;CCP110;PIP4K2A;WIPI1;ENTR1;TAPT1;ELAPOR1
Reg of Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:1903587)	4/18	0.02833009022660701	0.6281017980961542	0	0	4.01010426744061	14.2913330205237	NUS1;APLNR;FGF2;VEGFA
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	4/18	0.02833009022660701	0.6281017980961542	0	0	4.01010426744061	14.2913330205237	FOXC1;YTHDF2;METTL3;SETD1A
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)	8/55	0.02841646200435019	0.6281017980961542	0	0	2.3919710959454035	8.517298754491739	DLG1;KCNS2;SLMAP;KCNIP4;ATP2B4;NEDD4L;OXSR1;GRIN2C
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	44/492	0.028815416361667734	0.6332805218684235	0	0	1.3881815914884186	4.923664582489572	KDM5B;NOTCH1;FOXG1;MIDEAS;PDGFB;LOXL3;ENO1;CHD3;RBPJ;FOXO1;IKZF4;BCLAF1;RBM15B;MTA1;CCDC85B;NACC2;HNF4A;EPC1;DMAP1;SUDS3;BEND5;RUNX1T1;WNT4;KLF10;SPEN;TLE2;ZHX2;FOXD1;ATP8B1;SOX13;RFX3;NR0B1;SIRT1;CBFA2T3;ZFTA;PER2;PER1;SFPQ;WT1;KAT6B;CTNNB1;BCORL1;L3MBTL4;TRIM33
Iron-sulfur Cluster Assembly (GO:0016226)	5/27	0.030857697856869558	0.6399771576158679	0	0	3.1908885542168677	11.099087939250115	GLRX3;BOLA3;CIAPIN1;CIAO3;FXN
Metallo-sulfur Cluster Assembly (GO:0031163)	5/27	0.030857697856869558	0.6399771576158679	0	0	3.1908885542168677	11.099087939250115	GLRX3;BOLA3;CIAPIN1;CIAO3;FXN
Regulation of Apoptotic Signaling Pathway (GO:2001233)	7/46	0.031438524808210404	0.6399771576158679	0	0	2.5214835441079786	8.72363015716963	NR4A2;ASAH2;CRADD;TRIM39;MAZ;GATA4;TRAF1
Biogenic Amine Catabolic Process (GO:0042402)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	DMGDH;SMOX;CHDH
Cellular Response to Prostaglandin E Stimulus (GO:0071380)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	PTGER2;GNAS;ADCY6
Mesenchymal to Epithelial Transition (GO:0060231)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	WT1;CTNNB1;DSG2
Metanephric Mesenchyme Development (GO:0072075)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	WT1;PKD2;WNT4
Positive Regulation of Neuroblast Proliferation (GO:0002052)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	DCT;CTNNB1;VEGFA
Protein Deacetylation (GO:0006476)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	FLNA;SIRT7;SIRT1
Regulation of Neurotransmitter Uptake (GO:0051580)	3/11	0.03254218379249969	0.6399771576158679	0	0	5.260996240601504	18.020059381228943	PER2;PRKN;DRD1
Regulation of miRNA Transcription (GO:1902893)	9/67	0.033059132504709245	0.6399771576158679	0	0	2.1809693718095633	7.435922222689444	WT1;PDGFB;PAX6;PPARA;FOXO3;ETS1;FGF2;NFATC4;VEGFA
Regulation of Cell Migration (GO:0030334)	43/484	0.03337190444068647	0.6399771576158679	0	0	1.3776266061980347	4.683986829978005	SEMA5A;SEMA5B;PTPRU;NOTCH1;PLXND1;SRC;MAZ;PDGFB;FIGNL2;ADARB1;FOXO3;ING1;FGF2;ACTG1;SLK;BMPER;AKT2;GCNT2;FLNA;DRD1;SUDS3;PLXNA3;SEMA6B;PLEKHG3;SEMA6C;PDGFRA;CARMIL2;ACE;JAG1;DUSP3;TPM1;PODN;F3;MAPK15;ADRA2A;SAP30;VEGFA;TIAM1;RAP2B;SMO;ADAM9;CDH13;FERMT2
Sodium Ion Transmembrane Transport (GO:0035725)	12/100	0.033893447418585174	0.6399771576158679	0	0	1.9178652535957608	6.491079342672158	SLC9A2;SLC6A5;SLC6A7;SCN11A;ANO6;SCN4A;PKD2;SLC4A4;ASIC3;SLC8A1;HCN2;UNC79
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	10/78	0.033918609357674864	0.6399771576158679	0	0	2.067382508558979	6.995591290678418	TRPM2;DMTN;TBC1D5;ATP8B1;DYNLT2B;TBC1D13;TBC1D2B;MAPK15;TBC1D22B;RAB11A
Branching Involved in Ureteric Bud Morphogenesis (GO:0001658)	4/19	0.034043178397964134	0.6399771576158679	0	0	3.742563330825182	12.650334151062863	FOXD1;WT1;PKD2;FGF2
Negative Regulation of Peptide Hormone Secretion (GO:0090278)	4/19	0.034043178397964134	0.6399771576158679	0	0	3.742563330825182	12.650334151062863	PRKN;CCN3;ADRA2A;FOXO1
Transcription Initiation at RNA Polymerase I Promoter (GO:0006361)	4/19	0.034043178397964134	0.6399771576158679	0	0	3.742563330825182	12.650334151062863	POLR1C;POLR1E;POLR1G;POLR2H
Amino Acid Import Across Plasma Membrane (GO:0089718)	6/37	0.034089588707630084	0.6399771576158679	0	0	2.71813695699735	9.183941279979159	SLC36A1;SLC6A5;SLC6A7;SLC22A2;SLC1A5;SLC7A2
Cardiac Conduction (GO:0061337)	7/47	0.03489354821677776	0.6399771576158679	0	0	2.458314479638009	8.24875951109756	SPTBN4;ACE;SRC;AKAP9;CTNNA3;DSG2;CACNA1C
Central Nervous System Neuron Differentiation (GO:0021953)	7/47	0.03489354821677776	0.6399771576158679	0	0	2.458314479638009	8.24875951109756	NR4A2;BRINP1;CTNNB1;KNDC1;CSNK1D;MDGA1;WNT3
Endothelial Cell Migration (GO:0043542)	7/47	0.03489354821677776	0.6399771576158679	0	0	2.458314479638009	8.24875951109756	PTP4A3;PLXND1;CDH13;MYH9;CCN3;FSTL1;VEGFA
Homotypic Cell-Cell Adhesion (GO:0034109)	7/47	0.03489354821677776	0.6399771576158679	0	0	2.458314479638009	8.24875951109756	PDGFRA;RAP2B;GNAS;FLNA;MYH9;CLIC1;ACTG1
Cardiac Muscle Cell Differentiation (GO:0055007)	5/28	0.035571394058398154	0.6399771576158679	0	0	3.0519905709795703	10.182092150326469	KDM6B;GREM1;WT1;SLC8A1;VEGFA
Epithelial Cell Development (GO:0002064)	5/28	0.035571394058398154	0.6399771576158679	0	0	3.0519905709795703	10.182092150326469	RAB25;RILPL1;PAX6;STX2;EXPH5
Regulation of Platelet Aggregation (GO:0090330)	5/28	0.035571394058398154	0.6399771576158679	0	0	3.0519905709795703	10.182092150326469	ADGRG1;SYK;JAK2;MFSD2B;PRKG1
Protein Autophosphorylation (GO:0046777)	12/101	0.03622552998021058	0.6399771576158679	0	0	1.8962141380806166	6.291621748848874	ALK;DDR1;PDGFRA;SMG1;SLK;DAPK3;PRKD1;OXSR1;JAK2;MAPK15;MARK2;FGFR1
Central Nervous System Development (GO:0007417)	28/294	0.036349201350827934	0.6399771576158679	0	0	1.4842508570276265	4.919672727212511	PRKN;CNTNAP2;SHC3;MYRF;FOXG1;CHD7;CELSR1;ACAN;ADGRG1;BRINP1;SOX6;SEMA6B;ARNT2;EPHA7;KDM4B;MARCKSL1;SETD1A;PAX6;SOX12;GRIN2C;NR4A2;FOXR1;ZEB2;SMO;DCX;CNTN4;NES;MDGA1
DNA-templated Transcription Elongation (GO:0006354)	8/58	0.03760872171516688	0.6399771576158679	0	0	2.2480905660377357	7.374904478738535	CDK9;POLR1C;LEO1;POLR1E;TCEANC2;POLR1G;POLR2H;CDC73
Interferon-mediated Signaling Pathway (GO:0140888)	8/58	0.03760872171516688	0.6399771576158679	0	0	2.2480905660377357	7.374904478738535	IFNAR2;HDAC4;TRAF3;IL10RB;IFNGR2;STAT2;TYK2;JAK2
Positive Regulation of DNA Recombination (GO:0045911)	8/58	0.03760872171516688	0.6399771576158679	0	0	2.2480905660377357	7.374904478738535	ACTR2;RNF126;ING3;PAXIP1;KMT5C;EPC1;DMAP1;ERCC6
Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)	8/58	0.03760872171516688	0.6399771576158679	0	0	2.2480905660377357	7.374904478738535	CDK9;MED25;SCAF8;LEO1;ERCC6;CDC73;BRD4;PPP1CA
Regulation of Focal Adhesion Assembly (GO:0051893)	8/58	0.03760872171516688	0.6399771576158679	0	0	2.2480905660377357	7.374904478738535	SLK;DUSP3;DMTN;SRC;DAPK3;FERMT2;ACTG1;VEGFA
Regulation of Potassium Ion Transport (GO:0043266)	6/38	0.038281794818462375	0.6399771576158679	0	0	2.6330538809344386	8.591077718938655	DLG1;KCNS2;KCNIP4;DRD1;OXSR1;ADRA2A
Adenylate Cyclase-Activating Serotonin Receptor Signaling Pathway (GO:0007192)	2/5	0.0387713670630518	0.6399771576158679	0	0	9.348359629351364	30.38285372234491	GNAS;ADCY6
Cardiac Vascular Smooth Muscle Cell Differentiation (GO:0060947)	2/5	0.0387713670630518	0.6399771576158679	0	0	9.348359629351364	30.38285372234491	NOTCH1;VEGFA
Cellular Response to cGMP (GO:0071321)	2/5	0.0387713670630518	0.6399771576158679	0	0	9.348359629351364	30.38285372234491	RAPGEF2;HCN2
Coronary Artery Morphogenesis (GO:0060982)	2/5	0.0387713670630518	0.6399771576158679	0	0	9.348359629351364	30.38285372234491	NOTCH1;VEGFA
Glycine Import Across Plasma Membrane (GO:1903804)	2/5	0.0387713670630518	0.6399771576158679	0	0	9.348359629351364	30.38285372234491	SLC6A5;SLC6A7
