Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitotic Cytokinesis (GO:0000281)	2/64	0.36144646601008956	0.643263496009599	0	0	1.6041204957727981	1.6324193257733144	CUL7;KIF23
Central Nervous System Development (GO:0007417)	7/294	0.3620730231769171	0.643263496009599	0	0	1.2143575559466935	1.2336772147788027	EMX1;NCAN;ZIC1;NRCAM;SOX9;DISC1;HSPG2
Gene Expression (GO:0010467)	7/294	0.3620730231769171	0.643263496009599	0	0	1.2143575559466935	1.2336772147788027	CHCHD4;TSPAN15;EXOSC5;MECOM;NOVA1;EXOSC2;BICD1
Cell Junction Assembly (GO:0034329)	3/109	0.3650924194010935	0.643263496009599	0	0	1.407802271852137	1.418508261263585	CDH4;NRCAM;MAPT
Positive Regulation of Cell Population Proliferation (GO:0008284)	11/486	0.36570159591426205	0.643263496009599	0	0	1.153673245614035	1.1605232841533286	PKHD1;FGF17;CNTFR;IL11;GJA1;LEF1;PIM1;CSF2RB;SOX9;JAK2;TOX
Associative Learning (GO:0008306)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	NETO1
B Cell Mediated Immunity (GO:0019724)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	CSF2RB
Binding of Sperm to Zona Pellucida (GO:0007339)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	FER1L5
Regulation of Brown Fat Cell Differentiation (GO:0090335)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	PIM1
Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	BCL9
Cell Junction Maintenance (GO:0034331)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	F2RL1
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	MAPT
Regulation of Interleukin-13 Production (GO:0032656)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	LEF1
Regulation of Neural Precursor Cell Proliferation (GO:2000177)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	TOX
Diacylglycerol Metabolic Process (GO:0046339)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	LIPE
Glycosaminoglycan Biosynthetic Process (GO:0006024)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	UGDH
Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	JAK2
Synaptic Membrane Adhesion (GO:0099560)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	TENM2
Synaptic Transmission, GABAergic (GO:0051932)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	GABRA5
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	ADAM9
Negative Regulation of Microtubule Depolymerization (GO:0007026)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	FGF13
Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	PVR
Neuromuscular Synaptic Transmission (GO:0007274)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	TSPOAP1
Nitric Oxide Metabolic Process (GO:0046209)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	NOS3
Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	LCAT
Positive Regulation of DNA Replication (GO:0045740)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	BAZ1A
Positive Regulation of Hormone Secretion (GO:0046887)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	FGA
Positive Regulation of Muscle Contraction (GO:0045933)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	CACNA2D4
Positive Regulation of p38MAPK Cascade (GO:1900745)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	HAND2
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/23	0.36811625143588633	0.643263496009599	0	0	2.259229349330872	2.2577755127840256	GJA1
Regulation of Neurogenesis (GO:0050767)	2/65	0.3685641760021935	0.6434487748016031	0	0	1.5785774869744336	1.5756420082096056	LEF1;WNT3
Positive Regulation of Cell Growth (GO:0030307)	3/110	0.370472925933519	0.6461816928701415	0	0	1.3945737173374022	1.3847767133016367	MAPT;L1CAM;EXOSC2
External Encapsulating Structure Organization (GO:0045229)	3/111	0.3758450665381752	0.6482430661022215	0	0	1.3815901360544218	1.3519940956760372	MMP11;ADAMTS19;COL6A6
Extracellular Structure Organization (GO:0043062)	3/111	0.3758450665381752	0.6482430661022215	0	0	1.3815901360544218	1.3519940956760372	MMP11;ADAMTS19;COL6A6
Negative Regulation of Catabolic Process (GO:0009895)	3/111	0.3758450665381752	0.6482430661022215	0	0	1.3815901360544218	1.3519940956760372	KDM4A;DAPL1;WDR6
Regulation of Programmed Cell Death (GO:0043067)	5/204	0.3768854362587046	0.6482430661022215	0	0	1.2502254864063909	1.2199875581951303	PRDX2;MECOM;TRRAP;SOX9;JAK2
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	4/158	0.3800948833471537	0.6482430661022215	0	0	1.292124755040356	1.2499166786566738	FGA;HAND2;PLA2G2A;F2RL1
RNA Destabilization (GO:0050779)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	ALKBH5
Regulation of Biosynthetic Process (GO:0009889)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	JAK2
Canonical Glycolysis (GO:0061621)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	PFKP
Cholesterol Efflux (GO:0033344)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	TSKU
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	UGDH
DNA Catabolic Process (GO:0006308)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	FOXL2
Ear Morphogenesis (GO:0042471)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	ZIC1
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	DLG1
Fatty-acyl-CoA Metabolic Process (GO:0035337)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	THEM5
Focal Adhesion Assembly (GO:0048041)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	RCC2
Glucose Catabolic Process to Pyruvate (GO:0061718)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	PFKP
Steroid Biosynthetic Process (GO:0006694)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	CYP11A1
Steroid Hormone Biosynthetic Process (GO:0120178)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	CYP11A1
Leukocyte Adhesion to Vascular Endothelial Cell (GO:0061756)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	VCAM1
Long-chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	THEM5
Lymphocyte Activation Involved in Immune Response (GO:0002285)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	F2RL1
Negative Regulation of Cell Communication (GO:0010648)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	IL11
Negative Regulation of Neuron Differentiation (GO:0045665)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	SOX9
Phosphatidylinositol-mediated Signaling (GO:0048015)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	PIK3C2B
Plasma Membrane Repair (GO:0001778)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	FER1L5
Purine Ribonucleotide Transport (GO:0015868)	1/24	0.38061030182941274	0.6482430661022215	0	0	2.160891635400574	2.0873764967392052	SLC46A2
Positive Regulation of T Cell Proliferation (GO:0042102)	2/67	0.3827041646689986	0.6512199257749145	0	0	1.5298492855744765	1.4694095363913433	PNP;VCAM1
Regulation of Wnt Signaling Pathway (GO:0030111)	3/113	0.3865607224308917	0.6554597627009828	0	0	1.3563311688311688	1.2891470876957236	DISC1;TSKU;HIC1
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	3/113	0.3865607224308917	0.6554597627009828	0	0	1.3563311688311688	1.2891470876957236	RBM14;NOVA1;RBM20
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	2/68	0.38972343728975295	0.6554597627009828	0	0	1.5065926439972241	1.419689256474351	RBM14;NOVA1
Regulation of Protein Localization (GO:0032880)	3/114	0.39190252547419774	0.6554597627009828	0	0	1.344043022614451	1.2590217233009628	DLG1;MAPT;SLC26A4
Adenine Nucleotide Transport (GO:0051503)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	SLC46A2
Calcium Ion Import Across Plasma Membrane (GO:0098703)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	CACNA1F
Cellular Response to Interleukin-6 (GO:0071354)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	JAK2
Regulation of Lymphocyte Activation (GO:0051249)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	KAT2A
DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	TRRAP
Regulation of Myotube Differentiation (GO:0010830)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	HDAC9
Regulation of Protein Targeting to Membrane (GO:0090313)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	C2CD5
Glycolytic Process Through Glucose-6-Phosphate (GO:0061620)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	PFKP
Histone mRNA Metabolic Process (GO:0008334)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	SLBP
T-helper 1 Cell Differentiation (GO:0045063)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	LEF1
Myotube Differentiation (GO:0014902)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	FER1L5
Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	RADX
Negative Regulation of Hydrolase Activity (GO:0051346)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	RCC2
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	F2RL1
Nucleotide-sugar Biosynthetic Process (GO:0009226)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	UGDH
Phosphatidylglycerol Metabolic Process (GO:0046471)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	PLA2G2A
Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	PVR
Protein Targeting to ER (GO:0045047)	1/25	0.39285792365925004	0.6554597627009828	0	0	2.070748730964467	1.934715552025162	SEC61A1
Eye Development (GO:0001654)	2/69	0.39670701021449656	0.6607102594899845	0	0	1.4840302305267556	1.372070953808884	RS1;TSKU
Protein Targeting to Membrane (GO:0006612)	2/69	0.39670701021449656	0.6607102594899845	0	0	1.4840302305267556	1.372070953808884	SEC61A1;TRAM1
Negative Regulation of Growth (GO:0045926)	3/115	0.397232537984925	0.6610005627653659	0	0	1.3319743075801749	1.2297232110236378	ST7L;GJA1;ING1
Cilium Assembly (GO:0060271)	6/258	0.4010372883494302	0.66199303441257	0	0	1.1845391112743298	1.0823144136729304	DUSP23;KIF24;TRAPPC14;DISC1;TMEM80;ENKD1
Fat Cell Differentiation (GO:0045444)	2/70	0.4036535553771293	0.66199303441257	0	0	1.462131417452477	1.3264431437620092	IL11;FOXO1
Positive Regulation of Intracellular Transport (GO:0032388)	2/70	0.4036535553771293	0.66199303441257	0	0	1.462131417452477	1.3264431437620092	DYNC1H1;PLA2G4E
Aminoglycan Biosynthetic Process (GO:0006023)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	UGDH
Calcium Ion Import Into Cytosol (GO:1902656)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	CACNA1F
Cardiac Conduction System Development (GO:0003161)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	GJA1
Cardiac Muscle Cell Development (GO:0055013)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	ACTC1
Dopaminergic Neuron Differentiation (GO:0071542)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	WNT3
ERK1 and ERK2 Cascade (GO:0070371)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	SOX9
Endothelial Cell Development (GO:0001885)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	F2RL1
Skeletal Muscle Contraction (GO:0003009)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	CCDC78
Triglyceride Catabolic Process (GO:0019433)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	LIPE
Negative Regulation of Axonogenesis (GO:0050771)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	FGF13
Negative Regulation of Cilium Assembly (GO:1902018)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	KIF24
Negative Regulation of miRNA Transcription (GO:1902894)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	SOX9
Negative Regulation of Protein Depolymerization (GO:1901880)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	FGF13
Negative Regulation of Synaptic Transmission (GO:0050805)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	HSPG2
Positive Regulation of Cilium Assembly (GO:0045724)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	ARHGAP35
Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	MAPT
Potassium Ion Homeostasis (GO:0055075)	1/26	0.40486396525444635	0.66199303441257	0	0	1.9878172588832488	1.7973926279625894	ATP1B2
Proteolysis (GO:0006508)	8/358	0.4119539355602511	0.6701740550456317	0	0	1.1372462163159838	1.0085596909355816	MMP11;CUL7;TINAGL1;ADAMTS19;ADAM9;CTSF;TMPRSS13;CNDP1
Neuron Projection Morphogenesis (GO:0048812)	4/166	0.41575805972056756	0.6701740550456317	0	0	1.2278109311357392	1.0775904432211687	SPTBN4;MAP6;NRCAM;ARHGAP35
Purine-containing Compound Biosynthetic Process (GO:0072522)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	PNP
Amyloid Fibril Formation (GO:1990000)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	MAPT
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	CTSF
Regulation of Chondrocyte Differentiation (GO:0032330)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	SOX9
Regulation of Interleukin-4 Production (GO:0032673)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	LEF1
Dendritic Cell Differentiation (GO:0097028)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	F2RL1
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	IL11
GPI Anchor Biosynthetic Process (GO:0006506)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	PIGZ
GPI Anchor Metabolic Process (GO:0006505)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	PIGZ
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	UGDH
Sterol Transport (GO:0015918)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	LCAT
Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	RBM20
Phospholipid Catabolic Process (GO:0009395)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	PLA2G4E
Placenta Development (GO:0001890)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	CUL7
Positive Regulation of RNA Splicing (GO:0033120)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	RBM20
Positive Regulation of Cell-Substrate Junction Organization (GO:0150117)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	RHOU
Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/27	0.4166331798105149	0.6701740550456317	0	0	1.911265130808278	1.6734064824153134	GSTO1
Skin Development (GO:0043588)	2/72	0.4174305787275309	0.670310878127315	0	0	1.4202108324245728	1.2407487693724262	COL1A2;ADAM9
Proteoglycan Biosynthetic Process (GO:0030166)	2/72	0.4174305787275309	0.670310878127315	0	0	1.4202108324245728	1.2407487693724262	UGDH;CANT1
Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259)	2/73	0.42425872294305983	0.6726346976474445	0	0	1.400136186073182	1.200493307460845	CSF2RB;JAK2
Regulation of Heart Contraction (GO:0008016)	2/73	0.42425872294305983	0.6726346976474445	0	0	1.400136186073182	1.200493307460845	SPTBN4;SCN4B
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/73	0.42425872294305983	0.6726346976474445	0	0	1.400136186073182	1.200493307460845	FGA;NOS3
Positive Regulation of Type I Interferon Production (GO:0032481)	2/73	0.42425872294305983	0.6726346976474445	0	0	1.400136186073182	1.200493307460845	TRAF3;POLR3G
Positive Regulation of DNA-templated Transcription (GO:0045893)	27/1304	0.4279758614173055	0.6726346976474445	0	0	1.0530284974975315	0.8936931586745315	CSRNP2;SMARCB1;TRRAP;LEF1;ING1;FOXO1;MECOM;ZMIZ1;ZIC1;SOX9;JAK2;IL11;RBM14;SMARCC2;ATAD2;ATRX;ESRRG;FOXL2;SUPT7L;BCL9;KAT2A;MC1R;PSMC3;HAND2;F2RL1;AGRN;TOX
